,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
BGI/salmon/CL100029124_L02_29,0.023497572429116063,0.038934575526114255,0.049823383626571134,0.057512735340878224,0.05792788854236086,0.06294247456233065,0.060243340088206095,0.06164217535758272,0.060551847810332696,0.05979143118361581,0.05838243705496581,0.05727004416607228,0.0564070833493398,0.05638800543095154,0.0566973590313985,0.05780326898373378,0.059505482594315234,0.051352987227898196,0.013055589286555955,0.00027031840766036886
BGI/salmon/CL100029124_L02_41,0.023225711857786616,0.038205072970158474,0.051796875853663694,0.05907591036695472,0.05888194223113452,0.06441230283388388,0.062326670397360284,0.06142790486975846,0.06096192762981194,0.0597750365880949,0.0582138721219157,0.057255592144866474,0.05623507310863131,0.056597163204604076,0.056039649675572734,0.057956850701588826,0.056819623304920734,0.048808437708829006,0.011596411946119437,0.00038797048434419833
BGI/salmon/CL100029124_L02_40,0.0235055648339165,0.037719507492253515,0.05017513166053665,0.05841291524300086,0.05800115096411987,0.06388331406321827,0.062414857730892,0.06171750971140825,0.06089155167102681,0.05948521113116779,0.05761434057041159,0.05783112586069644,0.05575541177971945,0.05724802824702576,0.05678111591679455,0.05801047276572923,0.05724992189725011,0.05014819150577364,0.012645949787731006,0.0005087271673276731
BGI/salmon/CL100029124_L02_42,0.021609350109256024,0.03643755310106252,0.04957725203130091,0.05745616860627322,0.05780037332655247,0.06361103721316651,0.06224703562244062,0.062045952314182404,0.06136391937469106,0.06065539478739722,0.05858286374772349,0.05766756300015839,0.05672458974945206,0.05707374283698257,0.057329132530097256,0.058228670330000946,0.057912658632551794,0.05054218304797628,0.012681859193690722,0.00045270044504338376
BGI/salmon/CL100029125_L01_12,0.024434986797569957,0.037502063832735,0.04833512416763936,0.055559198100421946,0.05567067748019871,0.06145924368272776,0.06007579562608179,0.06025906227181192,0.059788585901455915,0.05942602022764101,0.05779410937535588,0.0578113903197293,0.05689282674295325,0.05806186562696051,0.05830602961733462,0.05988799930151024,0.05928589269929565,0.053799033770184135,0.015153577691266231,0.0004965167671267966
BGI/salmon/CL100029125_L01_19,0.025517252533082933,0.038567517512263755,0.048594187940222695,0.05681145377140953,0.05697685350345819,0.06177408688686413,0.059814626088930664,0.060452197561306584,0.059979339716607384,0.060442358836852283,0.0575255349406983,0.0579524403496679,0.05735179342824264,0.05812400755546801,0.05652497561463201,0.05872206847646099,0.058541455953893345,0.05154727465142875,0.014058735111896125,0.0007218395666137286
BGI/salmon/CL100029125_L01_20,0.02725084510351087,0.03956761818537576,0.04952361261436245,0.057134781532544775,0.0569806773039207,0.06171037114339415,0.05989743960539378,0.06074117437326848,0.05969576922071679,0.059568350814210136,0.05817859871907312,0.05719433997218633,0.0566442695134781,0.05715323317121726,0.058032376990245015,0.058261483985613136,0.05802075397603239,0.05082910394241123,0.013114782048354652,0.0005004177846907631
BGI/salmon/CL100029125_L01_21,0.025310715884720246,0.03882802000220601,0.04961660298359882,0.057107522545625206,0.05688442642147593,0.06210660930570297,0.0604102255637985,0.06069768089873176,0.060206599663752795,0.059773313803444986,0.05818046635094418,0.057463970484625204,0.05653870002877555,0.05663329642818819,0.056479352545632126,0.05796431421831031,0.056723356819818146,0.052890457240079986,0.015758392294754262,0.00042597651581491834
BGI/salmon/CL100029124_L02_46,0.021403539575603515,0.036280378931986275,0.04952075351446327,0.05680696194593693,0.058053175834626346,0.06367795233069556,0.0632678568716217,0.06208916016442132,0.060992699904544666,0.060948069117370364,0.05931365930475176,0.05940769597634155,0.0577443698001574,0.05699532291706658,0.05687913655563633,0.057483049310275064,0.0572195561328805,0.04936491575070917,0.012296869652494657,0.00025487640841703046
BGI/salmon/CL100029125_L02_23,0.026579517620022374,0.040106073314531004,0.050246375870702124,0.057436391546619475,0.05658739268920842,0.06289549691066638,0.06090651086650481,0.06027713458506237,0.05936531309474955,0.05886957865366311,0.05693697757984246,0.05627024322055864,0.055662491043408625,0.056844002584933946,0.056882376964816794,0.05717272391357605,0.059459273349294545,0.05275464178074457,0.014269169957533103,0.00047831445356147573
BGI/salmon/CL100029125_L01_45,0.024056052894012196,0.03821605078166233,0.05011264356357431,0.05779864373812089,0.05773612973450835,0.0633604023560919,0.06125937811017956,0.061198999308623506,0.06120221734549048,0.060132212786425235,0.058337717976461416,0.0577172846642994,0.05681093587958002,0.0564186813754789,0.056582076640853116,0.057839765343093666,0.05709659534655334,0.05021098103266721,0.01348520076680127,0.0004280303555231288
BGI/salmon/CL100029125_L02_25,0.026783600634178874,0.04059141052967219,0.051340492185198046,0.05817882848129397,0.05801142513313066,0.06321991124102026,0.06168861489298549,0.06096888660385742,0.06028883787269364,0.05965301961766823,0.05735871010203728,0.056877313451688054,0.05612490773951094,0.05605583929721953,0.05590416340577594,0.05735062440888297,0.05659703552125489,0.0499295935012155,0.012669964705237352,0.0004068206754787708
BGI/salmon/CL100029124_L02_38,0.022536330961768592,0.03774117677887327,0.04905521184652962,0.05908873017031245,0.058313813155598505,0.06357416356057871,0.06160880234483511,0.06186100668450973,0.061134086231797946,0.05986599935721895,0.05739804579957902,0.057585595998835754,0.05690343646952196,0.056714231998752314,0.056402008621155096,0.05804761434480955,0.05799365205396404,0.05027229675147329,0.01338274827188937,0.000521048597996585
BGI/salmon/CL100029125_L02_19,0.02334126930623698,0.03758993641846419,0.049085631198359854,0.055674784487574666,0.05712159407298072,0.06237975625154605,0.0604024145158859,0.06036636441196474,0.06051876664028541,0.060134858919205586,0.058510180737002794,0.05773205457486734,0.05716441194169136,0.0572178508459859,0.05806722390137993,0.05961214087803004,0.05895169645478348,0.05222210275510378,0.013589254337265134,0.00031770735138586276
BGI/salmon/CL100029124_L01_34,0.023436845933735535,0.036489834300247596,0.047762885628404986,0.055336367954735725,0.05615027529741061,0.06201309965957917,0.061204462990212656,0.060702889810567755,0.06123504434814847,0.06087278996123414,0.058429190821045036,0.057988300069747124,0.05758546091666948,0.0570353039057748,0.058198720379143906,0.059591343279186075,0.05925940611708122,0.05230478504446261,0.014109898381097922,0.0002930952015153619
BGI/salmon/CL100029125_L02_37,0.022106236881201263,0.03669480464762734,0.048762087324657644,0.05723015893462326,0.05806034917254055,0.06365195037883244,0.06130364467882151,0.062323612753234545,0.061677321415314235,0.06090370234823687,0.059027360044818275,0.057869990487044796,0.05650094254849188,0.05643484640279502,0.05692069980577551,0.05771630671217824,0.057708764356123994,0.05121776339738149,0.01349708381631378,0.0003923738939871967
BGI/salmon/CL100029124_L01_19,0.0249634073553762,0.03760335932557824,0.04780877285549508,0.055724795568109914,0.05549240865527587,0.06104287019151606,0.059662189132505095,0.05899627005938963,0.05963577859393417,0.059968464586922565,0.05767171515968279,0.05783459262924205,0.05793417087710305,0.05880823129555665,0.05708230323153904,0.06042670516210036,0.06024888618014729,0.053051063121903046,0.015158494156912618,0.0008855218617103046
BGI/salmon/CL100029125_L01_9,0.029294590159425406,0.04104866043996511,0.05218234060484826,0.0586321477703397,0.058052698932868484,0.06332979131756646,0.061711938509945004,0.06071699732859376,0.05882761765071502,0.0588228475570673,0.05715185934267726,0.05627669731447836,0.05472780193753502,0.056294205321224894,0.055975614320478255,0.057056285785248566,0.055655958176316446,0.05033830951168912,0.013303724468730738,0.0005999135502868408
BGI/salmon/CL100029125_L02_29,0.023265410117996484,0.03831668668064977,0.04872705176547962,0.05769907351164308,0.057757344710502916,0.06283502189183675,0.060613383337716424,0.06240314130191845,0.06086006800590798,0.06007535173044232,0.05849176554009942,0.057274869785024496,0.056318410548332254,0.056837258111172,0.05660305234090581,0.0578737283479638,0.0593346970194169,0.05134676164575384,0.013163081385775863,0.00020384222146168355
BGI/salmon/CL100029125_L01_36,0.034930284535695764,0.04032678762016108,0.04763962568299699,0.05223386818511434,0.05480190071729125,0.058156083526931586,0.05414724597398617,0.051951279633599544,0.054075896103348536,0.057469142836745056,0.05220362246672172,0.05519072356232737,0.055840676817177075,0.06065396807394669,0.05482220454380978,0.06480314295202126,0.06952600712571555,0.06198493377633871,0.016975938639840524,0.002266667226230836
BGI/salmon/CL100029124_L01_40,0.025763104920134915,0.0369111956353518,0.04855309342615073,0.05609822320155271,0.05723202885885772,0.062383477370988843,0.06114705902470784,0.06144306297395251,0.05991704866590441,0.05989611850528197,0.056985110493125254,0.05724139062548808,0.05706621961421198,0.05749173030801154,0.05625698345212729,0.05864458556480413,0.06001981351733879,0.05210907644473771,0.014363828458598175,0.000476848938673682
BGI/salmon/CL100029125_L01_48,0.026007887080677014,0.03981160708219884,0.0504173028844286,0.05845244887013184,0.05785092822486363,0.06324754104337466,0.06094542658139709,0.0614190973110703,0.061050512619137444,0.05989359741129614,0.05773139564107316,0.05689442957768288,0.05588931727648771,0.05574815642044107,0.05595266880826277,0.057642613578294095,0.05741278992325496,0.04964205528072113,0.013492313817225852,0.0004979105679807729
BGI/salmon/CL100029125_L02_38,0.022155607752703033,0.03733736634204226,0.04890374107633489,0.05887069754736713,0.0581991254682639,0.06380525453976438,0.06173664361303731,0.061800093826864105,0.06129202336087534,0.06022749677166275,0.0576888561148942,0.057893583451209735,0.05699009387302972,0.056662525385235016,0.05629341169300538,0.05792933481721678,0.05783012313856466,0.050368229852494,0.013490401268460706,0.0005253901069749183
BGI/salmon/CL100029125_L01_15,0.02434602210404458,0.03763798939896792,0.04862919181824081,0.05597757455651952,0.05741792299947123,0.062186788947648314,0.05945448100278811,0.06029090594126789,0.06009518755746907,0.060772855702832904,0.058747963501478595,0.057874009404258374,0.05755900053266629,0.05694060829913849,0.05726605039643121,0.05929684234540016,0.059509532811645505,0.052050281165732355,0.013717341573563512,0.0002294499404352156
BGI/salmon/CL100029125_L01_2,0.026829158049800024,0.03897690215311741,0.04957345512475669,0.055801340212931795,0.056083070885116944,0.06219621716815111,0.06130730111346018,0.06048919424850949,0.060616821372777546,0.05952830936905125,0.05814840398223064,0.05768409120550597,0.055975059026694335,0.056901248151784364,0.058057504181508686,0.058850471429102554,0.05740383524455493,0.05091424635039395,0.013884437485699919,0.0007789332448524367
BGI/salmon/CL100029125_L01_28,0.02539541781871215,0.0390233621285106,0.04953189756870462,0.05722258473391191,0.05636376933096831,0.062335416641214454,0.06107137871433029,0.060609980059403365,0.06037824573418433,0.05962066976658548,0.057761327989368796,0.05717415106025063,0.05616224617283592,0.056911632962142425,0.05680391776182049,0.05869776126166951,0.05881932809169367,0.051806317166344325,0.01357209203433786,0.0007385030030107527
BGI/salmon/CL100029124_L01_2,0.026314890079788565,0.037834371764125845,0.04829425975532231,0.05508106713691218,0.05575003475209646,0.06158073273448549,0.06080505555617544,0.05946733020078287,0.06045934346054358,0.05886015757687895,0.05758228656276011,0.05771733092085803,0.05644005412038462,0.057815456018613036,0.05895093461862833,0.06002704085199913,0.0589900425284081,0.052636118093138354,0.014399437731158243,0.0009940555369402821
BGI/salmon/CL100029124_L01_30,0.024392097203150505,0.03614310707601475,0.04792341623431613,0.054772903798270385,0.055785328881874784,0.06191963975114017,0.0611651776905161,0.060785405010552546,0.06009356302705333,0.06138781612184565,0.058390850788793344,0.05915088666223235,0.057347903775607646,0.058009262179255255,0.05767964520578786,0.059257176093575,0.05847716651931844,0.05208209523491893,0.014535520794827795,0.0007010379509492087
BGI/salmon/CL100029124_L02_30,0.023993703165713358,0.037372755295326354,0.048925662337192574,0.05644034628710392,0.05788453367652319,0.06299899923025894,0.059658533907588886,0.05985980334755471,0.05869457756450632,0.060049176936073236,0.0579175165444857,0.056394060063213264,0.05735069532414059,0.057758421393372984,0.056688873656473314,0.059424144989662545,0.06097636197970063,0.05402739899566969,0.013327443867866632,0.00025699143757327485
BGI/salmon/CL100029124_L02_48,0.024843338903575346,0.03786850534192356,0.051218626122742805,0.05884888114443365,0.058664434304427145,0.06400989460141097,0.06304729290493763,0.061357536791137944,0.06083672166339737,0.06012195136499079,0.05789379875565135,0.05707490832524075,0.05575841075104893,0.05632270100970171,0.05524082137332778,0.05718791994128139,0.05654350511170039,0.04963148656839965,0.013017251087191553,0.0005120139334789667
BGI/salmon/CL100029124_L01_5,0.023754694739661655,0.03673222689567981,0.047897197444874334,0.055738712857812955,0.055888227354002604,0.06108412818769066,0.06010036565825402,0.06071860489953377,0.0602032506590719,0.05955819130101372,0.05829691817212573,0.05725089410499207,0.05716747833769627,0.05784916549364953,0.05828946188717103,0.05962058488481518,0.05993324187478989,0.053898482403976586,0.015393281864018438,0.0006248909791699292
BGI/salmon/CL100029125_L01_32,0.024988875340564792,0.03892182302299562,0.05001481147383687,0.057418843398452976,0.057488485960326394,0.06372442334168617,0.0629151985695621,0.06256187394294394,0.0611785583027577,0.059398634588009064,0.05798048022136729,0.057578167732784326,0.055703557206128865,0.05626651568767063,0.056712650237651915,0.056932997130302955,0.05758273780291265,0.04951511355251627,0.012751680967479263,0.0003645715200504146
BGI/salmon/CL100029125_L01_35,0.03130096907845609,0.036576698734861766,0.045554541793483415,0.050199459462226675,0.05235496895916638,0.055277698972262014,0.05189556661318932,0.05167517338014309,0.05318249089580792,0.05586832789014889,0.05257551840051416,0.053522428029075406,0.05815197085517565,0.060286427888214825,0.0608543119793349,0.06837914175652857,0.07389616511775077,0.06827645923050686,0.01890808657099185,0.0012635943921615867
BGI/salmon/CL100029124_L01_41,0.023173745141793097,0.03662458517119577,0.04759186757560916,0.05689305982403397,0.05657967734786906,0.06273776994958014,0.06112443720249614,0.06144111849744777,0.060607100870722165,0.05970421328605174,0.05797372674212597,0.05786279464162685,0.05629562010150444,0.0575578160406725,0.05821229192537015,0.06012589402210901,0.05943774922445704,0.05223472106603849,0.013219664109188836,0.0006021472601075376
BGI/salmon/CL100029124_L01_4,0.025598675568901844,0.03822732395370979,0.048307206378074063,0.05591195208931136,0.05601765548473745,0.0619954994520088,0.060733970254316,0.0609214346158204,0.060762789688522265,0.05906284047314666,0.057939309073149155,0.05744089814140118,0.05633354820036749,0.056658936221252953,0.05789211440990978,0.05913301409926913,0.05926681606473137,0.05250552606891696,0.01464351763522442,0.0006469721272289126
BGI/salmon/CL100029125_L01_24,0.025352107016101116,0.03730055265628175,0.04772170357810508,0.05477647487363271,0.05578494552854075,0.060837154894534985,0.06035471119028967,0.0603222851229114,0.05992989360923519,0.05994975894735482,0.05782395792578801,0.058708205793668394,0.05705635766844592,0.05760319553863959,0.057394685950079675,0.05964825751106306,0.06075206232842021,0.053392893790924635,0.014596652385035228,0.000694143690947521
BGI/salmon/CL100029124_L01_29,0.03732248181554917,0.04364953384093127,0.05231403392609366,0.05221513741062672,0.05180598249516761,0.05380767653518597,0.05079663287130638,0.04854221303064987,0.049553531529335025,0.05363364321439293,0.050172286895450946,0.051531816727035655,0.052793204184132865,0.06097737590580315,0.055895618582390436,0.06802943335976236,0.07510023026359601,0.07089504622027672,0.019373673408602694,0.0015904477837107172
BGI/salmon/CL100029124_L01_31,0.025808275881214277,0.038954432080377376,0.04992757236665148,0.05715677328772978,0.05727509785610977,0.062169515547670806,0.06046733669147012,0.06082270791291678,0.059705725939551875,0.05974575563231524,0.05750545719056202,0.056978228554026636,0.056385849576992525,0.05629283992153024,0.05713848426490549,0.05819293135455035,0.058719856982937045,0.05168793648369353,0.014506245246259743,0.0005589772285347971
BGI/salmon/CL100029125_L02_17,0.024636186396009854,0.038689229780780904,0.049317416375269464,0.05674048165304427,0.05698134466772418,0.06273396947521903,0.060805341014280596,0.061308664488846906,0.060973065585114825,0.06049374211537966,0.05878597674547395,0.05756741024244619,0.05610069601718095,0.057075898321589796,0.05675783063085078,0.05782616826616678,0.058768667641696026,0.050949613223185045,0.013081470392540479,0.0004068269672003441
BGI/salmon/CL100029124_L02_25,0.028179315093182045,0.04125322740181481,0.05217494454555053,0.05867166518680298,0.058533793523126224,0.06268995708993097,0.061435448700548866,0.06047247299100333,0.059846846565945376,0.0586909623323528,0.05757119176634617,0.05689489231001037,0.055885519267739145,0.05563182854362589,0.05602955721358634,0.0563871892264808,0.056385408250149344,0.05022954565472114,0.012586243331908255,0.0004499910051744004
BGI/salmon/CL100029124_L01_3,0.024227604646865335,0.03675847211263424,0.04663728826802903,0.05307488680079726,0.054596935596802926,0.05950636496720092,0.05835840227350674,0.05757265303526421,0.05809626717785335,0.05935583466960672,0.0575190723949964,0.05921781635698305,0.05803479881539504,0.060385672353121755,0.059277184413837766,0.060491698438702515,0.06215318155309861,0.056979375259161136,0.01664426844407604,0.001112222422066992
BGI/salmon/CL100029124_L01_48,0.025471158350101445,0.038377015596796155,0.0493696803374864,0.057730939216528616,0.057580151058824657,0.06257921766036458,0.06067487018188258,0.06087800000253693,0.06039086161761841,0.059932669908091374,0.05714788367284846,0.05644923236200611,0.05645492262232899,0.056814873842357984,0.05635445417828733,0.05882923903862272,0.05871990266000716,0.051340366352477414,0.014258748408378279,0.0006458129324544927
BGI/salmon/CL100029125_L01_14,0.027021868592402406,0.038721315597873986,0.04865133236067607,0.05622482794040434,0.057235925640577875,0.06220055021547801,0.060389327007969916,0.0612750670809452,0.06049157589524855,0.06033061007289657,0.05815934190484153,0.05777855595880094,0.05708724795109672,0.057422327723630415,0.055968254801024686,0.05792302811613299,0.057429972315991416,0.051358290053569074,0.013877021395105656,0.0004535593753336229
BGI/salmon/CL100029125_L02_33,0.03403948827494992,0.03609121178748346,0.04412225605055991,0.046451655555604286,0.045625447658585117,0.048261387192615766,0.04604512202049754,0.046983260306459655,0.04839150331148728,0.05282050471104987,0.045967786443110524,0.050113077843544324,0.05284710690775714,0.06257441637217757,0.06074463875834574,0.07671463738764148,0.08528024583386339,0.08149462844950961,0.03171576229816377,0.0037158628365937417
BGI/salmon/CL100029124_L02_24,0.025797404592260306,0.03981890423579764,0.050519170767844734,0.058339985431842774,0.0581538221129638,0.061753889061210224,0.058806435952260296,0.05934971652404718,0.05833800744665327,0.058756810965807905,0.05676144250959725,0.05665707078399077,0.05609200597931861,0.056620285911912656,0.056929488265187296,0.05959748242654748,0.06069966155286411,0.05274951747906077,0.013907793899576873,0.0003511041012561459
BGI/salmon/CL100029125_L02_32,0.022001475515999853,0.03608507647853947,0.04861231063357382,0.05608075481137538,0.05724656476340618,0.06320272030071714,0.06278923838000794,0.06253588074701079,0.061517537169801115,0.05979386598748701,0.059329776827806456,0.058044665018632105,0.056508360080149804,0.05677632650487146,0.05741857558803664,0.05810512968795084,0.05840155660998014,0.05146891420513264,0.013583919482835362,0.0004973512066856776
BGI/salmon/CL100029124_L01_46,0.024373345768032764,0.03694317155238895,0.04867905118561383,0.056406713730519406,0.05675240979389333,0.06223300011276548,0.0608222494545527,0.06047874169927965,0.05999460423548484,0.060096373372963856,0.05726523047004574,0.05715215657485739,0.05703054638105485,0.05764598972863616,0.05798381574536129,0.059427160978060306,0.059264782624298365,0.052274720169087116,0.014434597299234853,0.0007413391238691677
BGI/salmon/CL100029125_L02_24,0.024809371683288405,0.03930551368122206,0.0506305445372394,0.058269638820020564,0.05823287579521969,0.06219107397170755,0.05930677550221129,0.05954172165554929,0.05930798459868129,0.05889005663409637,0.056885355065266256,0.05655506771354152,0.05653385035284293,0.05610571058056026,0.05706873906188752,0.05916612666785265,0.05997397221943013,0.05284883394337501,0.014118249686252008,0.00025853782975554556
BGI/salmon/CL100029125_L01_8,0.02629675007081442,0.03784995876275037,0.04858281818662833,0.05571075943826089,0.05693324466961484,0.061477173597517414,0.05964816094769708,0.059927572490186674,0.06010539295243943,0.059170894045233735,0.057756981017983364,0.0581792755781433,0.05772077503395426,0.05704243828756979,0.05760106774314009,0.05835998700643969,0.05954350476365261,0.052995607364497085,0.014517463983900624,0.0005801740595762054
BGI/salmon/CL100029124_L02_39,0.0219846392753214,0.03610065209022613,0.04924844404808567,0.05763162957127874,0.058788839491481365,0.0639725881350453,0.06282014019336556,0.06163047085914789,0.06135941933361556,0.06115779673684136,0.05897187001761222,0.05839432340819049,0.05686914162480811,0.05706195901624323,0.05621462826807236,0.0570880184952461,0.05703706873406709,0.04971282242579601,0.013429065927300136,0.0005264823482553288
BGI/salmon/CL100029125_L02_35,0.022724232493965265,0.036984052733402176,0.04886855978085017,0.056681106555717856,0.0574474340912755,0.06354932111234177,0.06231343893594956,0.06170812901396642,0.06125884066345376,0.06048135437109653,0.05834894774404484,0.05820650974257835,0.057074708175461314,0.056489622195813216,0.05706200686329195,0.05880265106712262,0.057728098539100686,0.05013647267949819,0.01363323838719385,0.0005012748538760737
BGI/salmon/CL100029125_L01_46,0.02505837290593825,0.03808077839646929,0.0497829865689833,0.056940966064555024,0.05736333276994887,0.06333603758674826,0.06116651538520604,0.060855966879302684,0.06063949268754354,0.060397556000033034,0.05770712327487206,0.05736682884010636,0.05689901393347196,0.05719492198406266,0.05678522459069549,0.058417882752101746,0.057476684818426306,0.05026015091156103,0.013697224562896999,0.0005729390870770304
BGI/salmon/CL100029125_L01_3,0.02449387186954469,0.03689409716381656,0.0473607773745505,0.053848374290800416,0.05516771941904949,0.06014397347524567,0.058366185748202445,0.058113299440529446,0.05934729167188603,0.058753808896810776,0.058782497345143736,0.05974440746381735,0.05735418989414492,0.059154460923450385,0.05900553919849702,0.06017807012333745,0.06083419563750955,0.055705492294324505,0.015900796169201568,0.000850951600137614
BGI/salmon/CL100029125_L01_5,0.02415579370805459,0.037802764548012,0.04916819358465579,0.05715449311101225,0.05647512075915247,0.0618574786976605,0.06094487070943165,0.0617193505241772,0.06110265941770372,0.06000239989877514,0.05810398964929635,0.05768953582756919,0.056955649425682424,0.05665556770436924,0.05679781117263355,0.05850893722680028,0.05845566899492933,0.05165525404271702,0.01434833339226419,0.00044612760510312315
BGI/salmon/CL100029124_L02_9,0.026180799625921465,0.03912269541284651,0.050076785117633915,0.0568057302246351,0.057801581954232316,0.06136495378148775,0.05889198728989296,0.05957514687386992,0.05956711641761799,0.05958000260406668,0.05885131262124778,0.05878233183532178,0.05724472879192294,0.05788806710886318,0.057121135521548835,0.058013643125603434,0.05782354745476136,0.05152592759569667,0.013313611617775287,0.0004688950250541278
BGI/salmon/CL100029124_L01_42,0.023589855588552516,0.037530392081876765,0.048200471519188985,0.055930977689977186,0.05741738926131294,0.061989955644278866,0.06061030221817574,0.06153403616930001,0.06028677307091131,0.059658427125793174,0.05832253849240622,0.05759342677312767,0.0569069350245085,0.057514487159141335,0.05716214433236819,0.05852660927721744,0.06024030003722433,0.05263085280651255,0.013958698887850968,0.00039542684027521474
BGI/salmon/CL100029125_L02_41,0.022826664534895603,0.03745904476371391,0.05100997287842503,0.058686452260150804,0.05868219264319094,0.0646594913072261,0.06249432042797769,0.062145102485513186,0.061285245467822,0.060327225220711156,0.05844704320668574,0.057502137604234095,0.05639016058791961,0.05657047147668073,0.055994856490165855,0.05791161261317552,0.05655057038565762,0.04882284048590177,0.011883691195352066,0.0003509039646008077
BGI/salmon/CL100029124_L01_32,0.0246551619512081,0.03802108035977752,0.04879499378038778,0.05657887958037206,0.05687258811608491,0.06274627981162775,0.062284517886641196,0.06168359754342212,0.060799786981975114,0.059451066123762115,0.05794885435543901,0.05741866226340263,0.05595176979199544,0.05688923610957952,0.05739412097508668,0.05806669758118573,0.05911162729345031,0.05145968073046011,0.013411454538841414,0.0004599442253004521
BGI/salmon/CL100029125_L01_30,0.024640596073955308,0.037264407761387446,0.04881035312851534,0.05517941515035981,0.05671278506812368,0.062052362067683636,0.061730452444338606,0.061526994835183035,0.060806458726599726,0.06163776159901453,0.058798802348886035,0.05935297991630727,0.056983808114640946,0.05776686244638078,0.056910808261063435,0.057822441311573,0.05735984133283522,0.0505483891936655,0.013555732258011478,0.0005387479614751969
