,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
PRJEB20161/ERR1901856,0.01466801919117109,0.020474994298074835,0.027654859586204113,0.03200829585507755,0.04067274438572759,0.04442581976108999,0.049387493913380105,0.05562963607184554,0.05492662412179539,0.055507060610231036,0.05946644940604008,0.05858436330140048,0.06053425223374163,0.06833116682869605,0.06551075810409468,0.06564263624882086,0.07426361126656328,0.08816536113809596,0.0605289983286678,0.0036168553492819393
PRJEB20161/ERR1901857,0.013432518396521338,0.018452056923216307,0.025222237103219896,0.028903396630057292,0.038056451028270356,0.04310084383019351,0.0496934914932145,0.05332793125393637,0.052811927133494675,0.05649769813697078,0.05933925620171372,0.05797543249489776,0.06245918946036646,0.07071092005122125,0.06665054619255292,0.07176666936058189,0.07796566379240216,0.09058514464672841,0.05954516442673161,0.003503461443708693
PRJEB20161/ERR1901837,0.017158533565984773,0.017462572219561767,0.02220517244711873,0.024790164294332843,0.03077310726884254,0.03426379797286151,0.035181558175124236,0.04048284146017454,0.04621342451871693,0.04977462133140138,0.05729536956411645,0.061362452700487125,0.06198549991572399,0.07165451906947276,0.07603989650658247,0.08038570274075786,0.0923447748238646,0.10854013974389141,0.06833192001923051,0.003753931661753588
PRJEB20161/ERR1901859,0.014682597968740692,0.020696455848982557,0.028022183885729572,0.03261924867616636,0.040594333844937554,0.04559706793168599,0.04903560101930436,0.053271959242018635,0.05461827387513425,0.05661742865704638,0.05950545341618053,0.05802328500196829,0.06159255816870206,0.07044037399427673,0.06473717446051032,0.06758165233885406,0.0753649883993061,0.08489164246853638,0.058018536558593556,0.004089184243325689
PRJEB20161/ERR1901846,0.014623537985958402,0.0203276092367563,0.028426735569898776,0.033632641904750675,0.041138652285825306,0.04686693887797028,0.05175182881875345,0.0552148994559219,0.056459864548382914,0.056953073580417096,0.059701819330081486,0.05853485574990321,0.061437909695567554,0.06865032979827418,0.06309760207529018,0.06644307961922546,0.07350671681499822,0.08482995810604445,0.055656266829777576,0.0027456797162026076
PRJEB20161/ERR1901850,0.012470725915412149,0.018582638340094534,0.027357619573709642,0.03174517185135322,0.0406194777373987,0.047352178641812806,0.05195949079377438,0.05798509432360718,0.060289029128426534,0.060287826803375744,0.06353638783995266,0.06364830707777273,0.06615075390459212,0.06830255050353233,0.06926245989657105,0.06909999610861968,0.07302614755250543,0.07692235433703777,0.040218595872875684,0.0011831937975756626
PRJEB20161/ERR1901863,0.01623416524314605,0.023168642899961442,0.031194751746149184,0.035392962438658665,0.04331881860005947,0.048929713102263656,0.05236823192455949,0.057617576188959276,0.05764166261080954,0.05789464050748674,0.06084381121767302,0.05900150056008218,0.06239290762341543,0.06579084895904162,0.06341083665063937,0.06636477827675019,0.07083370263774519,0.07855347832528929,0.04732604520867767,0.0017209252786324336
PRJEB20161/ERR1901855,0.0156415081013254,0.02131000924613585,0.03037999572900824,0.035180141940646656,0.04261328846113623,0.047029010572843255,0.05158486545058587,0.056185111038336163,0.05567932648541426,0.05661212027823565,0.058097694780850216,0.0586329658190008,0.06071219044605877,0.06777579240354821,0.0642638101368227,0.06549358904770737,0.07226329141678361,0.0841256608283298,0.054527169173551555,0.0018924586436796645
PRJEB20161/ERR1901851,0.013684165197796676,0.019732059340024196,0.028795169170950395,0.032560938869657934,0.041317622147795434,0.04805335344085482,0.05192461270712351,0.05691312499163139,0.05671929160848879,0.056591589099271644,0.05885658612708085,0.05777098865901899,0.06018725468043124,0.0657335394103966,0.06427816332997803,0.06781620187154117,0.07261862232600255,0.08694998186985141,0.05816568575601684,0.0013310493960875488
PRJEB20161/ERR1901848,0.015194253427170278,0.021093222388808213,0.027705476776738104,0.03256133160098694,0.04076141757907397,0.045463264774475286,0.05068066800240089,0.055235105941725336,0.05444581638499386,0.054593128292911124,0.05865016822783598,0.058800464076354975,0.0603038523261609,0.06760090118123843,0.06421038133707707,0.06552095935243935,0.0746520681326356,0.0878729164188878,0.061025446524410644,0.003629157253675282
PRJEB20161/ERR1901862,0.014003521034375344,0.01911064789111342,0.026656906873329788,0.03227620196315354,0.03953759858227531,0.045741474655342035,0.05068802068244804,0.05547691037272999,0.056106045120849234,0.058499739121907125,0.06264114688399315,0.0609454697912478,0.0644285023593959,0.07101125794436706,0.06651693104060175,0.06807950016168321,0.07523694288971959,0.0817996569159506,0.04805189220546006,0.0031916335100571538
PRJEB20161/ERR1901860,0.016586619245475505,0.021624181947138586,0.029455260589375358,0.03265065565879235,0.040142911426887334,0.04370736375090312,0.047213671924722644,0.05246997707495811,0.05292332854912209,0.05425483453873117,0.05767453663521695,0.057918350640264286,0.061523439144854565,0.06905043730706101,0.06568924872282451,0.06849550353702052,0.07636457510386806,0.08834774636059534,0.060363776530710386,0.0035435813114780747
PRJEB20161/ERR1901861,0.014821342693334526,0.02049427460885082,0.028823378632179097,0.03350245250748557,0.041458101451006445,0.04649782132322612,0.05046731682337437,0.055714987985727576,0.0558587398810705,0.056475633639771,0.06110347355762531,0.06047102077385298,0.061754865283233894,0.06918556762920178,0.06420750963017222,0.06547068196162208,0.07327996527872473,0.08318290045826546,0.05415331627729618,0.0030766496039792697
PRJEB20161/ERR1901858,0.014109292878773752,0.01938797303932933,0.02675002819680088,0.031974593942209986,0.04151322493426081,0.04650571725120085,0.05069187391184407,0.05578275821163647,0.05578173689853611,0.05682030245125556,0.06055277424690852,0.059734107212994485,0.06178386083364551,0.0684747865360136,0.06556046488315527,0.06736038845349822,0.07435965484804682,0.0832364679055722,0.056449173482370545,0.0031708198819469778
PRJEB20161/ERR1901852,0.01768880822205126,0.016917297343025703,0.021559674889768114,0.02422388189933068,0.030730301193142157,0.03336775561911001,0.03734129211568865,0.04343558138319889,0.04556344719664858,0.050568392148827836,0.05415389185632989,0.056500171525707785,0.06408234287057962,0.06980301104485527,0.07198612017668957,0.08203496880052692,0.09015456396574338,0.10671289008854863,0.07914029725812795,0.004035310402099079
PRJEB20161/ERR1901866,0.006627604939322267,0.010672789373163212,0.011777590355462896,0.019427425048641013,0.019449604881824574,0.02689613195450826,0.03299296470363777,0.0388743661493423,0.043153840202467056,0.044434203480628216,0.04803115206404815,0.050879164845950405,0.06209793483221678,0.06608465461976691,0.07545779564561217,0.08380151809961246,0.1010036651769572,0.14743853009881552,0.10676769752758371,0.004131366000439061
PRJEB20161/ERR1901864,0.014805224421465887,0.02032330107618584,0.027686735438394873,0.033474278203928606,0.039802810722773425,0.0454415435021697,0.050348439912113026,0.056332758397248835,0.055715569663150534,0.05620894575323945,0.05896135284115978,0.060263257249917115,0.06131130279577083,0.0699946942723829,0.06555822570735059,0.06633351425332164,0.07230139308021083,0.08283155244702242,0.05841277701262691,0.0038923232495665224
PRJEB20161/ERR1901865,0.017907259238065156,0.020622457132677647,0.023870250303668496,0.027553272320409702,0.03713764827834217,0.03846755118820093,0.04314464784738856,0.04599009666201435,0.04512494460795538,0.051509252606861754,0.0566776263950759,0.05645665287604278,0.06123983779199313,0.08011226661189452,0.0664275460878474,0.0692012732278654,0.08491520729687974,0.0946470984604115,0.06966190401116117,0.009333207055244232
PRJEB20161/ERR1901870,0.012706497513190798,0.019294760669162216,0.027855343828269354,0.0336473543327045,0.04170483489952522,0.0478038891808308,0.052537244876662496,0.05794625666570694,0.059380441300872194,0.057429442152357846,0.060302242493187,0.05889792823171768,0.06158658697962803,0.06513097507035397,0.06425886725622296,0.06781165700680915,0.0717961838912901,0.08328339757754728,0.055356830811250916,0.0012692652627105993
PRJEB20161/ERR1901869,0.015326178052171163,0.020938583037788068,0.028624204216752793,0.030916028659541177,0.0404374735299954,0.04410901513547633,0.04843103693077388,0.054475248195728306,0.05266807421140667,0.056211248584974255,0.05962630289630091,0.057595506674645004,0.06138581182037125,0.07228809643681866,0.06479061172097311,0.06665528808990226,0.07487491696687375,0.08597813326135569,0.05946978922075332,0.005198452357397929
PRJEB20161/ERR1901867,0.0142588207820623,0.020582026177152057,0.02763937316579519,0.03283495730666643,0.04088272409874784,0.046670557351925004,0.0506858457486037,0.05597436257063437,0.056732638847262075,0.05609684116584507,0.05908083128193139,0.0579222467477851,0.060351771832920294,0.06706074279372168,0.06386475204778189,0.06752003908211725,0.07474037703408208,0.08665061445098446,0.057782047846483324,0.0026684296674984944
PRJEB20161/ERR1901868,0.014352318534004151,0.02121504720815063,0.029232570316844137,0.03523075366524388,0.0428489508164056,0.04808316137502041,0.051940580982390835,0.05719894167780094,0.057849525531067494,0.056622160466349686,0.06033321969884717,0.059285187186634725,0.060938191248311895,0.0640352295959888,0.06362214700787615,0.0658942230141249,0.07260794882443501,0.08319408492750882,0.054334998488478815,0.0011807594345160514
PRJEB20161/ERR1901871,0.015647883935555756,0.02068951569531201,0.02773359301146026,0.033190444218481274,0.040367228057607965,0.04514148035664948,0.04984011918065625,0.05591921794677775,0.056632402343365106,0.05487004985160071,0.05842755941415511,0.05960563508276183,0.061024441652606225,0.06767748435891513,0.06586938238854752,0.06604436575266356,0.07442389160200084,0.08583366951598993,0.057481089658123444,0.00358054597676991
PRJEB20161/ERR1901872,0.011748941382944522,0.01593627244398666,0.01935665045000136,0.021412558072803223,0.02719520931272136,0.02997834273406808,0.03344617731871061,0.038037063031225476,0.03537847255929201,0.03969323058247415,0.039370218382832334,0.04633177471306081,0.05092495694600276,0.07034170348481139,0.07617303409407984,0.0952294958834615,0.11479004279637142,0.13887272614983226,0.09345756442567876,0.002325565235641606
PRJEB20161/ERR1901875,0.018263514008488992,0.025201989073490666,0.03366918996588703,0.038479010164308144,0.0454604776388899,0.050948553228882816,0.05557651438225454,0.06239727370462531,0.059561396753426976,0.05861000212995542,0.06093528574384313,0.05999680506738519,0.06200699779061616,0.0640835705223632,0.061623512833268924,0.06332607234993191,0.067755556358093,0.07194939611453278,0.038978597116975815,0.0011762850527801932
PRJEB20161/ERR1901873,0.015589849122170098,0.020862257502690388,0.029477513169398326,0.03314999001988621,0.04069427127922851,0.04560832161259631,0.049396183421431164,0.055573587783172104,0.0547417142267276,0.05594929354605936,0.05964057683144502,0.05772708850681497,0.06028081558785717,0.0681388456873186,0.0641001017194073,0.06710927663362162,0.07323165480044903,0.08560640785332403,0.06002553688540262,0.003096713810999639
PRJEB20161/ERR1901874,0.014027872071785687,0.019700667682365617,0.026950337126153065,0.032435550538570126,0.041388793271001305,0.04640146844575954,0.05170157033106694,0.05675440051364329,0.056606686101590316,0.0579419209620311,0.06294965876469914,0.06155083785653474,0.06367541904876031,0.06982731283016662,0.06672980690373088,0.066455770356243,0.07318550023949522,0.08159409284207561,0.047612031382007786,0.0025103027323197177
PRJEB20161/ERR1901876,0.01385450354350207,0.01937244356488594,0.027977228413259152,0.03173103068795517,0.0407701227031211,0.046392861437792934,0.05018652271272433,0.05544269620303687,0.0570236193460481,0.05741217064239649,0.06103066965321242,0.060164520898941344,0.06226331915510689,0.06833676875202672,0.06489158245373451,0.06621218174438105,0.07248701884346628,0.08395618904268183,0.057827958656151354,0.0026665915455755737
PRJEB20161/ERR1901879,0.012484821631268163,0.018550038658311074,0.025770320966225283,0.03035578684441103,0.03928743376847719,0.044017949394822814,0.04870044638566538,0.05435117709591424,0.05421226135825145,0.055637919548088305,0.05987370563056289,0.05996153570625494,0.06370386246070113,0.07023848451778814,0.06719246931453245,0.06878220233096505,0.07562289547602513,0.08836183431695029,0.059531648039746435,0.003363206555038452
PRJEB20161/ERR1901878,0.018035976165347817,0.018218592266540542,0.019781717773184333,0.023102345095015756,0.03051214384123329,0.03221774348330424,0.04000395553935894,0.04149921416077971,0.04007497708975544,0.04616545580700459,0.05171231236746382,0.05392500771487419,0.06318084306184263,0.09244094224847059,0.06859199330077177,0.07284071851461503,0.09401452045794512,0.0998995108805165,0.07950277473722431,0.01427925549475157
PRJEB20161/ERR1901885,0.015014333542861608,0.020769216449545134,0.027535293830212564,0.03213013621584251,0.03972580356212359,0.04540946256130861,0.04898214655172215,0.05382389402022771,0.054197250986729055,0.05527642638622368,0.0586851570163858,0.058194553141869255,0.06118933649823497,0.06942805059987431,0.06539508516690892,0.06752791240881396,0.07505323240645083,0.08868136684347123,0.05920254046401525,0.003778801347178868
PRJEB20161/ERR1901877,0.01564227661459672,0.02274549636250245,0.031150105773905958,0.03475344382092837,0.042717798809232065,0.0472180405506,0.04989813886335472,0.055292581759551755,0.055968530067145514,0.055385837658214115,0.058506092693079,0.05764018771450746,0.0614315191341195,0.06583634413916084,0.06340872249081617,0.06472567655402359,0.07113226131153581,0.08428741089124832,0.05976307854414233,0.002496456247335362
PRJEB20161/ERR1901886,0.011970685883134087,0.018238830320674283,0.027136345346691067,0.03189724611536355,0.03992998916067594,0.04620001773529427,0.0509850808386737,0.058195795881839714,0.057506272934319654,0.058052051738037236,0.060180837128908114,0.05938577099053634,0.06251684005759621,0.0657835795667518,0.06611747362816131,0.06788456653793531,0.07322386043907635,0.0869588493585717,0.05681335808961783,0.0010225482481416902
PRJEB20161/ERR1901881,0.015553251940118688,0.020867236140630043,0.028891341669165505,0.032990797133072104,0.0408990142744909,0.04698700757242357,0.050184922232956654,0.056868757168778525,0.056157990270336605,0.0551113715207718,0.057639271757586895,0.05770789285575763,0.06060270648117446,0.06820864794003863,0.06423053854834343,0.06619347070961336,0.07207492685687983,0.08665032666034925,0.05877087192836034,0.0034096563391516977
PRJEB20161/ERR1901880,0.00889421976598976,0.013460636088295383,0.019603610669356293,0.025065393812593328,0.02787609353833493,0.035381718588725984,0.0394600255890417,0.03622664575937878,0.04520993873404877,0.042527054871595124,0.04249488593347413,0.04637709149239683,0.05264644478902131,0.06157833613612133,0.06947499388420596,0.09192045103649314,0.10681101880626674,0.13605241125597256,0.09730916236451241,0.0016298668841755921
PRJEB20161/ERR1901883,0.013837143488481595,0.01675154873727077,0.021153674547153,0.02490562785983014,0.030088477008546936,0.03818835698268097,0.04341071707099263,0.04800882957143141,0.04594945576187824,0.0563032305369791,0.05705717850423661,0.05975102756738604,0.06295674680538961,0.09152985162203722,0.0628947128564555,0.06780230100110361,0.08400544617561485,0.09144988026203413,0.07105868160041022,0.012897112040087571
PRJEB20161/ERR1901888,0.012635879146608813,0.018156121724894187,0.024582195211419345,0.029267695141010748,0.03862204315383792,0.043018421530819376,0.0487541254744368,0.053015150754505296,0.054886353398647475,0.056908089438683855,0.05969204186288421,0.05833812001667735,0.062451101471420335,0.070643401621397,0.06503408140138987,0.06928460021265298,0.0756070395955214,0.09152051933678133,0.0639961687582478,0.0035868507481639756
PRJEB20161/ERR1901882,0.014937274784046373,0.02202981550088221,0.030264524186062854,0.034044991627975175,0.042107001774698484,0.047645583875995566,0.05204037088661935,0.05705649490303329,0.056711548057806746,0.05584137362049895,0.05866370807296143,0.057257262991794504,0.05961722013163716,0.06477528622656523,0.062294559693735194,0.06563100350535865,0.07296923346134582,0.08596195045713761,0.058007940445799044,0.0021428557960463247
PRJEB20161/ERR1901884,0.017679930561607073,0.02017614296913115,0.02307481777213575,0.026707770308293063,0.03449265726287516,0.03374558029007001,0.04024668523752688,0.045384098552410435,0.04235044025972478,0.04927791459489897,0.05755780999393745,0.05550023265086886,0.06210343774481501,0.08480624521098323,0.06566080649368618,0.07163897907005357,0.0840067737431768,0.09954289406016237,0.0760983090325222,0.009948474191121073
PRJEB20161/ERR1901887,0.020834388502494004,0.02310020252480184,0.026125147751244093,0.030486169502160092,0.03718763820433429,0.038327002596638,0.04260705834476165,0.04708349554009704,0.04606872582497947,0.053476863429643876,0.05755599756495704,0.056636755486425286,0.06305696635996454,0.08157724829060607,0.0647542876246152,0.07089565058903462,0.07846236899487034,0.08785904139500153,0.06374943502008829,0.010155556453282784
PRJEB20161/ERR1901892,0.015635880971134105,0.021839129827921227,0.030303961182239613,0.03464118235471092,0.042226450718768786,0.047352411433724304,0.05182522239873527,0.05644635726857271,0.055807667503538924,0.05620898299577089,0.05913418081237867,0.057962512661108245,0.06086470831896476,0.06730062985280443,0.06320583316358228,0.06484696594759028,0.0724601259978189,0.08311014467760726,0.05591939281719094,0.0029082590958373856
PRJEB20161/ERR1901889,0.013880540943521124,0.020843674552309874,0.029928428023447657,0.03464280187878786,0.041208861410664425,0.04744675773175713,0.05151183602151931,0.05751732238268155,0.05676852155121124,0.05643162467192166,0.05988892271306528,0.05843764583590694,0.061284485798961445,0.06456536937554254,0.06440721369635241,0.06580647005210745,0.0711839044208611,0.08497801664298332,0.05807940312979341,0.0011881991666044451
PRJEB20161/ERR1901890,0.013287864160123123,0.018479253331693465,0.025959877198577834,0.030651571300024074,0.038654910288616576,0.04196747641624859,0.04670565684565685,0.05385159545486518,0.05476888087541277,0.053793567504784846,0.057226446948033874,0.05922157142388237,0.06129059462967474,0.07192714394753763,0.06735142072072069,0.06883973990116413,0.08015804000586191,0.09277345700354044,0.06072998726404764,0.0023609447795332494
PRJEB20161/ERR1901891,0.018160730968877922,0.02147686779682507,0.022569381978117687,0.026433781161896576,0.03766408143315628,0.03624353199194804,0.04022184404249321,0.04386866147875135,0.04167066688362784,0.048972530961323625,0.05795181969710275,0.054104966309042865,0.06209897425745923,0.081256878024781,0.06608547207687283,0.07088286939567578,0.08802226593394377,0.09950179983402369,0.07346304795022048,0.009349827823859912
PRJEB20161/ERR1901896,0.015621247005618646,0.020979900239591495,0.02889595252443768,0.03345466762185661,0.040148550934104,0.0446957989453507,0.0488557518854868,0.052772069635088334,0.053194495977122704,0.05455903425820655,0.05726116684111162,0.05719136114768807,0.06079545481964414,0.06891647663212942,0.06417557775720134,0.06621479529240863,0.07515769735324196,0.08950706657023454,0.06453873942326581,0.0030641951362111067
PRJEB20161/ERR1901893,0.01610131309279194,0.02104983359141751,0.028077597874122954,0.03175346195627433,0.03882923422167786,0.043260983821194636,0.04681409066937475,0.052545139832983125,0.05200013302823933,0.05408202821062258,0.055479299950365366,0.0580132391196197,0.06072319131019831,0.069491321914956,0.06375236718176515,0.067251192818808,0.07768230200369818,0.09264578486678754,0.06558513438049098,0.0048623501546118065
PRJEB20161/ERR1901894,0.014897571585002628,0.020976435377045667,0.028835780149272128,0.034028296838381426,0.040946295517428524,0.04517553372887874,0.049761870964444774,0.05446226848262627,0.05343591937788603,0.05539714743251026,0.05888764009844674,0.058658075120168233,0.06153328454766117,0.06760578602083318,0.06425466179810269,0.06652818960284178,0.07358105814785444,0.08758562192186169,0.060247421769353764,0.0032011415193997908
PRJEB20161/ERR1901897,0.015558728248257724,0.02200241050042675,0.02896397563395713,0.033472929265177725,0.0414831268998904,0.04576856209232188,0.04954151216586617,0.05615032817386407,0.054994438471606365,0.05455853490293616,0.05796708902321716,0.058771097933490675,0.06095411690376168,0.06665769553306451,0.06458074687177708,0.0656823827319048,0.0724757621839638,0.08671582372704427,0.060850239278830986,0.002850499458640671
PRJEB20161/ERR1901895,0.01836712351702855,0.02193052516194534,0.023423697938284478,0.02580785016084661,0.03398971196304917,0.036734855207061,0.04180636899217494,0.04502171792912243,0.04558467107580331,0.05025797587358005,0.056215234306050466,0.05570890027392989,0.06132575484780709,0.07880456939552362,0.06667902961380558,0.07068499331627247,0.08518823081687944,0.09836733227133403,0.0746813026773447,0.009420154662156715
PRJEB20161/ERR1901898,0.016676838128241334,0.022581221800368645,0.031663239549565965,0.03615312044542452,0.04415954190008734,0.048003143104363016,0.05219461389326662,0.05616239196755612,0.05688406641112205,0.05633440782477941,0.05961188771080334,0.05836149641060193,0.0596846993863544,0.0652909525249764,0.06237051826028738,0.06463772576028319,0.06999501587837398,0.08194632239417977,0.0549164798206191,0.002372316828745439
PRJEB20161/ERR1901899,0.017159205243114137,0.02242388598581118,0.030303157456628253,0.035229808146134835,0.04233727626488341,0.04827778336142654,0.05284584776125123,0.05651988475129807,0.0570404951623201,0.05774730189242326,0.059707677674962274,0.05874865106295729,0.06132424816710438,0.06758737254079134,0.0636932117325013,0.06767320701543703,0.07218620043841853,0.07812524083218883,0.04845122151815531,0.0026183229921927418
PRJEB20161/ERR1901901,0.013647620992534481,0.01990343164897271,0.02879878938262239,0.03309668828357291,0.041104570516687144,0.047128419944273574,0.050750487716718674,0.05681993468590891,0.05738713887592487,0.05765948358975564,0.0606303574361865,0.05957736111915659,0.06163527401910172,0.06746679390234293,0.06409360810209688,0.06531978065317107,0.072050498465008,0.08336325043844764,0.05736114838490549,0.002205361842611974
